,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20
92,Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.010211375472276114,0.030634126416828344,0.030634126416828344,0.030634126416828344,0.07147962830593281,0.07147962830593281,0.07147962830593281,0.07147962830593281,0.07147962830593281,0.07147962830593281,0.07147962830593281,0.09190237925048503,0.15317063208414172,0.15317063208414172,0.15317063208414172,0.15317063208414172,0.19401613397324619,0.19401613397324619,0.19401613397324619
93,Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025429116338207248,0.0025429116338207248,0.0025429116338207248,0.007628734901462174,0.007628734901462174,0.010171646535282899,0.010171646535282899,0.010171646535282899,0.012714558169103624,0.012714558169103624,0.02288620470438652,0.02542911633820725,0.02542911633820725,0.027972027972027972,0.03560076287349015,0.03560076287349015,0.05340114431023522,0.06102987921169739,0.06102987921169739,0.0712015257469803,0.0712015257469803,0.07374443738080101,0.08391608391608392,0.101716465352829,0.10425937698664971
94,Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069596687197689385,0.0069596687197689385,0.017399171799422346,0.017399171799422346,0.020879006159306816,0.048717681038382574,0.05915718411803598,0.06263701847792046,0.06263701847792046,0.06263701847792046,0.08351602463722727,0.0904756933569962,0.11483453387618749,0.11483453387618749,0.11831436823607196,0.11831436823607196,0.1600723805546856,0.17747155235410794,0.1809513867139924,0.1948707241535303,0.20879006159306818,0.2192295646727216,0.2192295646727216,0.22966906775237497
95,Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026486277459648156,0.00035315036612864204,0.00035315036612864204,0.00035315036612864204,0.00035315036612864204,0.0004414379576608026,0.0006180131407251236,0.0009711635068537657,0.0014126014645145682,0.0018540394221753709,0.003090065703625618,0.0035315036612864207,0.004237804393543705,0.00503239271733315,0.0059152686326547545,0.007063007322572841,0.010506223392327102,0.012271975222970312,0.015008890560467288,0.016421492024981856,0.01871696940481803,0.0205710088269934,0.023749362122151178,0.025426826361262228,0.028252029290291365,0.03090065703625618,0.03496188624673557,0.04034742933019735,0.045468109639062664
96,Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013890818169190166,0.027781636338380333,0.027781636338380333,0.09723572718433117,0.15279899986109183,0.15279899986109183,0.15279899986109183,0.15279899986109183,0.15279899986109183,0.166689818030282,0.166689818030282,0.166689818030282,0.166689818030282,0.19447145436866234,0.19447145436866234,0.2083622725378525,0.2083622725378525,0.2083622725378525,0.2083622725378525
97,Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.218374063182736e-05,9.218374063182736e-05,9.218374063182736e-05,9.218374063182736e-05,9.218374063182736e-05,0.00018436748126365472,0.00018436748126365472,0.0004609187031591368,0.0004609187031591368,0.0004609187031591368,0.0004609187031591368,0.0004609187031591368,0.0004609187031591368,0.001014021146950101,0.001014021146950101,0.001014021146950101,0.0019358585532683746,0.0019358585532683746,0.0031342471814821303,0.00663722932549157,0.010324578950764664,0.018621115607629128,0.022585016454797702,0.028761327077130135,0.036136026327676325,0.04498566542833175,0.0535587533070917,0.06628010951428387,0.0791858332027397,0.08305755030927646,0.10223176836069654,0.11836392297126633,0.12721356207192175,0.13716940606015912,0.13716940606015912,0.16086062740253876,0.16851187787498043,0.18031139667585433,0.19459987647378757,0.21653960674416248
98,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00888730892285816,0.00888730892285816,0.00888730892285816,0.00888730892285816,0.06221116246000711,0.06221116246000711,0.06221116246000711,0.07998578030572343,0.07998578030572343,0.07998578030572343,0.07998578030572343,0.08887308922858159,0.10664770707429791,0.10664770707429791,0.10664770707429791,0.10664770707429791,0.10664770707429791,0.10664770707429791,0.10664770707429791
99,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001753996700732206,0.0001753996700732206,0.0001753996700732206,0.0005261990102196618,0.0006138988452562721,0.0007015986802928824,0.0007015986802928824,0.0007015986802928824,0.0007015986802928824,0.0013154975255491544,0.0013154975255491544,0.0013154975255491544,0.0014031973605857647,0.0014031973605857647,0.0015785970306589853,0.0017539967007322058,0.0018416965357688161,0.002104796040878647,0.0021924958759152575,0.002367895545988478,0.002630995051098309
100,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033770549379297303,0.0006754109875859461,0.0027016439503437842,0.0027016439503437842,0.0033770549379297304,0.0033770549379297304,0.004052465925515676,0.0043901714193086494,0.005065582406894596,0.0054032879006875685,0.0054032879006875685,0.0064164043820664875,0.0064164043820664875,0.007091815369652434,0.008780342838617299,0.008780342838617299,0.008780342838617299,0.010131164813789192,0.010806575801375137,0.01215739777654703,0.01215739777654703,0.014859041726890813,0.015872158208269732,0.015872158208269732,0.01789839117102757,0.019586918639992436,0.019586918639992436,0.0212754461089573,0.0212754461089573,0.0212754461089573
101,Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037601052829479224,0.037601052829479224,0.037601052829479224,0.037601052829479224,0.037601052829479224,0.13160368490317728,0.1504042113179169,0.1504042113179169,0.1692047377326565,0.1692047377326565,0.1692047377326565,0.18800526414739613,0.18800526414739613,0.20680579056213574,0.20680579056213574,0.20680579056213574
102,Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005445733267984534,0.010891466535969068,0.010891466535969068,0.010891466535969068,0.010891466535969068,0.010891466535969068,0.010891466535969068,0.010891466535969068,0.010891466535969068,0.016337199803953602,0.016337199803953602,0.016337199803953602,0.016337199803953602,0.016337199803953602,0.016337199803953602,0.049011599411860805,0.049011599411860805,0.07079453248379894,0.07079453248379894,0.07079453248379894,0.07079453248379894,0.07624026575178348,0.07624026575178348,0.07624026575178348,0.07624026575178348,0.07624026575178348,0.07624026575178348
103,Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.009013068949977467,0.018026137899954935,0.027039206849932402,0.06309148264984227,0.06309148264984227,0.06309148264984227,0.07210455159981974,0.07210455159981974,0.10815682739972961
104,Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014290920263810387,0.0014290920263810387,0.0028581840527620774,0.003572730065952597,0.005001822092333636,0.006430914118714675,0.006430914118714675,0.03501275464633545,0.03572730065952597,0.03644184667271649,0.04072912275185961,0.042872760791431166,0.04644549085738376,0.04716003687057428,0.05287640497609843,0.05573458902886051,0.05859277308162259,0.062165503147575185,0.06430914118714674,0.06716732523990883,0.0700255092926709,0.0735982393586235,0.07431278537181402,0.07502733138500453,0.07645642341138557,0.07645642341138557,0.07788551543776662
105,Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002514964036014285,0.002514964036014285,0.00502992807202857,0.00502992807202857,0.00502992807202857,0.00502992807202857,0.00502992807202857,0.007544892108042855,0.007544892108042855,0.007544892108042855,0.007544892108042855,0.01005985614405714,0.01005985614405714,0.012574820180071425,0.017604748252099994,0.017604748252099994,0.02011971228811428,0.022634676324128564
106,Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019630514456892373,0.00019630514456892373,0.0009815257228446186,0.0017667463011203136,0.0017667463011203136,0.0025519668793960084,0.0043187131805163224,0.004515018325085246,0.005103933758792017,0.00530023890336094,0.006870680059912331,0.008048510927325872,0.009815257228446186,0.013545054975255738,0.017471157866634213,0.022967701914564077,0.02630488937223578,0.031016212841889948,0.0347460105886995,0.03945733405835367,0.04534648839542138,0.05162825302162694,0.0579100176478325,0.06163981539464205,0.06478069770774483,0.06811788516541653,0.0736144292133464,0.0777368372492938,0.08166294014067227,0.08539273788748182,0.08912253563429137,0.09167450251368738,0.09481538482679017,0.09854518257359972,0.10580847292264989
107,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015417347599518979,0.00015417347599518979,0.00046252042798556936,0.00046252042798556936,0.00046252042798556936,0.000770867379975949,0.001387561283956708,0.002004255187937467,0.002004255187937467,0.002929296043908606,0.003700163423884555,0.004625204279855694,0.004933551231846073,0.004933551231846073,0.006321112515802782,0.007091979895778731,0.008633714655730628,0.009558755511701766,0.010637969843668096,0.012025531127624804,0.014338133267552651,0.01587986802750455
108,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.581737003064932e-05,5.581737003064932e-05,0.00011163474006129864,0.00033490422018389593,0.00033490422018389593,0.0005023563302758439,0.0006698084403677919,0.0009488952905210384,0.001060530030582337,0.0011163474006129863,0.0011721647706436358,0.0013396168807355837,0.001395434250766233,0.0015628863608581809,0.0018977905810420768,0.0018977905810420768,0.0020094253211033757,0.002121060061164674,0.0021768774311953236,0.002623416391440518,0.002790868501532466,0.0034048595718696086,0.0034048595718696086,0.003907215902145452,0.004297937492359997,0.004856111192666491,0.005302650152911685
109,Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020192617377160735,0.00020192617377160735,0.00020192617377160735,0.00020192617377160735,0.000302889260657411,0.000605778521314822,0.0008077046950864294,0.0009086677819722331,0.001211557042629644,0.002423114085259288,0.002423114085259288,0.0026250402590308956,0.0030288926065741104,0.0030288926065741104,0.0036346711278889324,0.005250080518061791,0.00686548990823465,0.009591493254151349,0.011105939557438405,0.01403386907712671,0.014235795250898318,0.017365650944358234,0.022110916027991007,0.022413805288648416,0.02665425493785217,0.027058107285395386,0.030086999891969494,0.03079374150017012,0.031500483108370746,0.03463033880183066
110,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75598131584101e-06,3.102392526336404e-05,3.8779906579205054e-05,3.8779906579205054e-05,3.8779906579205054e-05,3.8779906579205054e-05,3.8779906579205054e-05,4.653588789504606e-05,4.653588789504606e-05,5.429186921088707e-05,5.429186921088707e-05,5.429186921088707e-05,6.204785052672808e-05,9.307177579009212e-05,9.307177579009212e-05,0.00020165551421186628,0.00031799523394948143,0.00041106700973957355,0.0006359904678989629,0.000721306262373214,0.0009152057952692392,0.0012719809357979257,0.001574464207115725,0.0019467513102760935,0.002450890095805759,0.002846445142913651,0.003141172432915609,0.00368409112502448,0.004537249069766991,0.005561038603458004,0.006577072155833177,0.007701689446630123,0.008485043559530066,0.009423517298746827,0.010687742253228912,0.011711531786919926,0.013092096461139626,0.01465880468693951,0.016621067959847285,0.018916838429336225,0.021600407964617215,0.024671776565690254
111,Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015095364968186517,0.00015095364968186517,0.00030190729936373033,0.00030190729936373033,0.00030190729936373033,0.00030190729936373033,0.00030190729936373033,0.00030190729936373033,0.00030190729936373033,0.0006038145987274607,0.0006038145987274607,0.0006038145987274607,0.0007547682484093259,0.0007547682484093259,0.0007547682484093259,0.0007547682484093259,0.0007547682484093259,0.0009057218980911911,0.0009057218980911911,0.0009057218980911911,0.0009057218980911911,0.0010566755477730563
112,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023176206379482564,0.0018540965103586052,0.0025493827017430823,0.006257575722460293,0.008343434296613723,0.009965768743177504,0.01274691350871541,0.01599158240184297,0.019931537486355008,0.025262064953635997,0.03175140273989111,0.04635241275896513,0.07254152596778043,0.07995791200921486,0.07995791200921486,0.10267059426110776,0.12932323159751272,0.15620763099771248,0.18216498214273297,0.2088176194791379,0.22921268109308257,0.2737109973416891,0.2737109973416891,0.3052306380177854,0.3418490440973678,0.38773793272874335,0.417403476894481,0.4607429828241134,0.48670033396913387,0.5212328814745629,0.5858944972733192
113,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.212595954755068e-05,2.212595954755068e-05,2.212595954755068e-05,4.425191909510136e-05,0.00017700767638040543,0.00026551151457060814,0.00026551151457060814,0.00037614131230836155,0.0004203932314034629,0.0004203932314034629,0.000685904745974071,0.0007522826246167231,0.0009956681796397806,0.001239053734662838,0.0015045652492334462,0.0017479508042565037,0.002146218076112416,0.002832122822086487,0.0034959016085130074,0.005885505239648481,0.006659913823812754,0.008562746344902113,0.008562746344902113,0.01110723169287044,0.01303219017350735,0.015266912087809968,0.016483839862925256,0.018143286828991557,0.023320761363118416,0.023320761363118416,0.02506871216737492,0.02798933882765161,0.03210476730349603,0.03210476730349603,0.034383741136893756,0.036021062143412504,0.03794602062404941,0.03971609738785347
114,Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017133512035863866,0.00017133512035863866,0.000257002680537958,0.0008566756017931933,0.0008566756017931933,0.0009423431619725127,0.0009423431619725127,0.001028010722151832,0.001028010722151832,0.00128501340268979,0.0016276836434070674,0.002056021444303664,0.002313024124841622,0.0024843592452002605,0.0027413619257382186,0.0036837050877107313,0.0052257211709384795,0.006339399453269631,0.006939072374524866,0.008309753337393975,0.009166428939187168,0.009851769420621723,0.010537109902056278,0.011308117943670152,0.011907790864925388,0.013449806948153136,0.015677163512815437,0.01661950667478795,0.01799018763765706,0.022616235887340304
115,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704567066685027e-06,4.704567066685027e-06,4.704567066685027e-06,9.409134133370055e-06,9.409134133370055e-06,9.409134133370055e-06,9.409134133370055e-06,1.881826826674011e-05,1.881826826674011e-05,6.115937186690535e-05,6.115937186690535e-05,9.409134133370054e-05,0.00011761417666712567,0.00014584157906723583,0.00017877354853403101,0.0002446374874676214,0.0007103896270694391,0.0007103896270694391,0.0007621398648029744,0.0009409134133370054,0.0015101660284058936,0.00175009894880683,0.002921536148411402,0.003730721683881226,0.004803362975085413,0.007273260685095052,0.009051587036301992,0.010571162198841256,0.012015464288313559,0.014043132694054805,0.016075505666862736,0.018366629828338345,0.020022637435811473,0.02154221259835074,0.0268960099202383,0.032160420467858844,0.03784353748441436,0.0426045593558996,0.04873931481085688,0.05236183145220435,0.05721224009795661,0.06602389421385767,0.07607284946829689,0.0851150273704655
116,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.231162453226869e-05,5.231162453226869e-05,0.00020924649812907475,0.00020924649812907475,0.00020924649812907475,0.0004184929962581495,0.0004184929962581495,0.0006800511189194929,0.0012031673642421798,0.0012031673642421798,0.0022493998548875536,0.00319100909646839,0.003871060215387883,0.008108301802501647,0.010514636530986006,0.012450166638679948,0.012450166638679948,0.022703245047004612,0.028091342373828286,0.033060946704393815,0.039024471901072444,0.04823131781875173,0.05973987521585084,0.0683189816391429,0.08422171549695259,0.09986289123210093,0.11189456487452272,0.12811116847952603,0.14322922796935167,0.1585565339573064,0.17806876990784262,0.19548854087708809,0.21766866967877002,0.23388527328377332,0.25188047212287373,0.2676262711070866,0.29012026965596216,0.31240502170670864
117,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.965297561773233e-05,1.965297561773233e-05,1.965297561773233e-05,1.965297561773233e-05,5.895892685319699e-05,0.00017687678055959097,0.00017687678055959097,0.0002554886830305203,0.00043236546359011127,0.0006682011710028992,0.0010612606833575457,0.0012774434151526014,0.0018277267324491068,0.002004603513008698,0.0025155808790697383,0.003851983221075537,0.004539837367696168,0.005443874246111855,0.007428824783502821,0.009236898540334196,0.009649611028306575,0.010592953857957726,0.011949009175581258,0.013796388883648095,0.015683074542950398,0.017805595909665493,0.020930419032884933,0.022817104692187236,0.02490032010766686,0.027632083718531656,0.029184668792332513,0.03103204850039935,0.03498229659956355,0.040367211918822206,0.04368856479821897
118,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003400770614621273,0.0003400770614621273,0.0003967565717058152,0.0005667951024368788,0.0007368336331679424,0.0007368336331679424,0.0007368336331679424,0.0007935131434116304,0.0008501926536553182,0.0008501926536553182,0.000963551674142694,0.000963551674142694,0.000963551674142694,0.0015870262868232607,0.0015870262868232607,0.0020971418790164515,0.003287411594133897,0.006291425637049355,0.011279222538493889,0.02080138025943345,0.028679832183306067,0.04472013358226974,0.055602599549057816,0.06132723008367029,0.06648506551584589,0.0795213528718941,0.09040381883868218,0.103326747174243,0.10905137770885548,0.11120519909811563,0.12696210294586086,0.1557552941496543,0.17927729090078476,0.1908965905007408,0.19639450299437852,0.206653494348486,0.21237812488309848,0.21237812488309848,0.25222382058441106,0.28141376835991033
119,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001271358828315704,0.001271358828315704,0.001271358828315704,0.005085435313262816,0.005085435313262816,0.008899511798209928,0.008899511798209928,0.008899511798209928,0.008899511798209928,0.008899511798209928,0.024155817737998374,0.025427176566314078,0.0063567941415785196,0.0063567941415785196,0.0063567941415785196,0.0063567941415785196,0.010170870626525632,0.010170870626525632,0.010170870626525632,0.015256305939788446,0.024155817737998374,0.024155817737998374,0.02924125305126119,0.02924125305126119,0.030512611879576892,0.03941212367778682,0.04195484133441823,0.04704027664768105,0.04704027664768105
