,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20
127,Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1155236267904154,1.1155236267904154,1.1155236267904154,2.231047253580831,3.346570880371246,4.462094507161662,5.577618133952077,5.577618133952077,5.577618133952077,5.577618133952077,5.577618133952077,5.577618133952077,5.577618133952077,5.577618133952077,7.8086653875329075,7.8086653875329075,13.386283521484984,13.386283521484984,15.617330775065815,16.73285440185623,16.73285440185623,16.73285440185623,17.848378028646646,17.848378028646646,17.848378028646646,17.848378028646646,17.848378028646646
128,Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.11176893337789187,0.22353786675578374,0.22353786675578374,0.22353786675578374,0.22353786675578374,0.22353786675578374,0.22353786675578374,0.22353786675578374,0.22353786675578374,0.22353786675578374
129,Belarus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105827720936533,0.105827720936533,0.105827720936533,0.105827720936533,0.105827720936533,0.634966325619198,0.634966325619198,0.634966325619198,0.634966325619198,0.634966325619198,0.634966325619198,0.9524494884287971,0.9524494884287971,1.269932651238396,2.857348465286391,2.857348465286391,2.857348465286391,3.8097979537151883,3.8097979537151883,5.3972137677631835,5.3972137677631835,7.302112744620777,8.042906791176508,8.042906791176508,8.572045395859174,8.572045395859174,9.101184000541839,9.101184000541839,9.947805768034103,9.947805768034103,9.947805768034103,16.085813582353016,16.085813582353016,17.24991851265488,32.17162716470603,37.14553004872308,46.56419721207452,59.47517916633155,74.0794046555731,91.11766772635491,112.81235051834418,157.25999331168805,209.64471517527187,235.57250680472245,272.82386457438207,308.9111174137398,347.2207523927648
130,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756679547237153,0.5756679547237153,0.5756679547237153,1.0074189207665019,1.0074189207665019,3.3100907396613635,5.9005965359180825,7.339766422727371,7.4836834114082995,9.642438241622232,13.240362958645454,13.528196936007312,18.277457562477963,23.458469154991402,26.912476883333692,28.927314724866697,31.373903532442487,34.82791126078478,37.994085011765215,42.16767768351215,47.636523253387445,49.79527808360138,51.666198936453455,57.42287848369061,60.73296922335197,65.77006382718449,69.79973951025049,72.39024530650721,76.41992098957321,79.01042678582994,83.04010246889594,85.3427742877908,88.94069900481402,91.38728781238981,95.12912951809396,97.14396735962697,98.58313724643625,102.61281292950227
131,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801387246964697,0.2801387246964697,0.4668978744941162,0.7470365991905858,1.1205548987858789,1.6808323481788183,1.7742119230776414,2.89476682186352,2.89476682186352,3.8285625708517528,8.497541315792914,8.777680040489384,13.166520060734076,17.64873965587759,23.62503244940228,27.827113319849325,36.978311659934,43.32812275305398,64.80542497978333,77.78518589071976,92.91267702432911,104.58512388668203,115.41715457494551,130.1711274089596,154.44981688265364,179.75568168023472,212.81205119441816,245.68166155880394,263.0502624899851,280.23210427136854,308.89963376530727,327.5755487450719,360.25839995966004,382.01584091108583,417.5934589475375,428.33211006090215,450.27631016212564,468.48532726739614,496.03230186254905,520.0308526115466,535.2517233200548,544.4963012350382,559.43703321885,565.78684431197,570.6425822067088
132,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20703183632063019,0.20703183632063019,0.20703183632063019,0.41406367264126037,0.7246114271222057,0.9316432634428359,0.9316432634428359,1.3457069360840963,1.3457069360840963,1.966802445045987,3.105477544809453,3.312509381130083,4.037120808252289,5.175795908015755,6.003923253298276,7.556662025703003,8.798853043626783,10.662139570512455,13.560585279001279,17.28715833277262,19.357476695978924,23.39459750423121,27.01765463984224,31.054775448094528,35.50595992898808,42.23449460940856,46.27161541766085,50.92983173487503,54.34585703416543,60.55681212378433,64.49041701387631,70.18379251269364,75.87716801151096,77.01584311127444,84.57250513697744,92.64674675348202,101.4455997971088,123.18394261077496,135.6058527900128,145.95744460604428,150.92620867773942,156.51606825839642
133,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026422445761985023,0.026422445761985023,0.13211222880992513,0.13211222880992513,0.29064690338183524,0.42275913219176037,0.5812938067636705,0.8190958186215357,1.2946998423372662,1.7967263118149817,2.7215119134844574,3.1442710456762177,4.676772899871349,6.2885420913524355,6.632033886258241,9.379968245504683,11.229539448843635,14.162430928423973,16.751830613098505,19.790411875726782,23.806623631548504,27.76999049584626,32.26180627538371,36.7007771633972,43.279966158131465,49.198594008816116,54.298126040879225,61.06227215594739,67.48292647610975,77.84052521480788,89.38713401279533,95.83421077871968,108.38487251566256,116.6022531476399,128.09601705410338,137.52883019113204,147.3051351230665,157.3456645126208,167.9410652631768,176.34340301548804,183.21323891360416,190.29445437781612
134,Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24789536832293826,0.24789536832293826,0.7436861049688147,0.7436861049688147,0.7436861049688147,1.4873722099376294,2.974744419875259,5.7015934714275796,5.7015934714275796,7.436861049688147,7.436861049688147,12.146873047823973,16.361094309313923,19.83162946583506,23.302164622356194,27.020595147200268,30.98692104036728,36.9364098801178,43.87748019316007,49.33117829626471,57.26383008259874,65.19648186893276,73.8728197602356,87.5070650179972,104.85974080060288,125.18716100308382,146.5061626788565,186.41731697884956,214.18159823101865,239.21903043163542,261.7775089490228,291.0291624111295,319.5371297682674,356.4735396483852,386.71677458378366,412.00210215272335,424.39687056887027,479.42964233656255
135,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05198131999284737,0.05198131999284737,0.1559439599785421,0.1559439599785421,0.1559439599785421,0.1559439599785421,0.1559439599785421,0.2079252799713895,0.3118879199570842,0.4678318799356263,0.4678318799356263,0.7797197998927106,0.7797197998927106,1.2995329998211842,2.3391593996781315,2.547084679649521,4.626337479363416,6.393702359120226,6.809552919063005,8.213048558869884,9.564562878683915,13.515143198140317,14.398825638018721,16.01024655779699,19.077144437374983,22.50791155690291,29.941240315880084,41.273168074320814,47.095075913519715,53.48877827263994,67.1598654307588,75.47687662961438,94.34609578701797,109.6286038649151,116.69806338394234,127.87404718240452,142.3248541404161,165.45654153723316,187.80850913415753,200.85582045236222,210.88821521098177,229.60149040840682,247.48306448594633,270.406826602792,284.18187640089656,311.3681067571558,327.48231595493843,344.7920955125566,357.57950023079707
136,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.013704782270068359,0.02055717340510254,0.02055717340510254,0.02055717340510254,0.027409564540136717,0.08908108475544434,0.08908108475544434,0.11649064929558105,0.11649064929558105,0.13704782270068358,0.13704782270068358,0.19186695178095703,0.3083576010765381,0.4042910769670166,0.4317006415071533,0.6167152021530762,0.7811725893938964,1.0073014968500245,1.3636258358718016,1.7336549571636475,2.096831687320459,2.514827546557544,3.0013473171449707,3.3919336118419188,4.50887336685249,5.75600855342871,7.09907721589541,8.661422394683203,10.51156800114243,12.580990123922753,16.014038082574878,19.029090181989915,24.31228374710127,28.43057081925681,32.4186624598467,36.92753582669919,43.4647169695218,51.37237633935124,59.4239359230164,69.42157458903127,81.65994515620231,93.08288117830429,108.062208199489,125.59062472290644,144.59915773149126
137,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1831622597826963,0.1831622597826963,0.5494867793480889,0.5494867793480889,1.282135818478874,1.831622597826963,2.9305961565231406,5.861192313046281,8.059139430438636,9.8907620282656,11.539222366309867,13.187682704354133,19.23203727718311,22.528957953271643,25.09322959022939,32.60288224131994,33.88501805979881,34.06818031958151,37.36510099567004,39.5630481130624,41.39467071088936,49.2706478815453,53.483379856547316,57.51294957176663,61.54251928698595,66.48790030111876,73.26490391307851,78.02712266742861,82.42301690221333,86.26942435764995,88.8336959946077,97.80864672395981,106.41727293374655,124.91666117179886,128.3967441076701,130.96101574462784,133.3421251218029,135.90639675876065,140.85177777289346,152.9404869185514
138,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.02286563057921386,0.06859689173764158,0.06859689173764158,0.06859689173764158,0.16005941405449703,0.32011882810899406,0.32011882810899406,0.36585008926742174,0.663103286797202,1.0746846372230514,1.6691910322826118,1.6691910322826118,2.2179661661837446,3.31551643398601,4.481663593525917,7.088345479556296,8.140164486200135,10.861174525126584,12.530365557409196,14.74833172359294,18.155310679895805,20.51047062955483,24.511955980917257,28.01039745953698,29.90824479761173,30.15976673398308,33.429551906810666,38.13987180612872,43.261773055872624,50.37298416600814,57.415598384406,63.49785611847689,70.92918605672139,77.10290631310913
139,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538408189726657,0.7538408189726657,0.7538408189726657,0.7538408189726657,0.7538408189726657,1.5076816379453315,1.5076816379453315,2.2615224569179975,7.538408189726658,7.538408189726658,7.538408189726658,7.538408189726658,9.04608982767199,12.061453103562652,12.061453103562652,59.553424698840594,86.69169418185656,128.90678004432584,154.53736788939648,169.61418426884978,194.49093129494776,201.27549866570175,213.3369517692644,230.67529060563572,245.75210698508903,265.35196827837837,278.1672622009137,304.551690864957,405.5663606072942,433.4584709092828,486.2273282373694,511.85791608244006,538.996185565456,561.611410134636,587.2419979797066,646.7954226785472,724.4410270327318,783.2406109125997,826.9633784130143,835.2556274217136,866.163100999593,893.301370482609,909.8858685000075,948.3317502676135,983.0084279403561,986.7776320352194,1004.1159708715908,1035.0234444494702
140,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.18048195902337602,0.36096391804675204,0.36096391804675204,0.36096391804675204,0.541445877070128,1.082891754140256,1.082891754140256,1.082891754140256,1.082891754140256,2.165783508280512,2.70722938535064,2.70722938535064,4.151085057537649,5.41445877070128,7.21927836093504,10.648435582379184,10.648435582379184,27.974703648623283,40.608440780259606,44.03759800170375,49.993502649475154,57.9347088465037,60.64193823185434,72.1927836093504,81.21688156051921,94.39206456922565,112.98170634863338,126.33737131636322,142.9417115465138,158.8241239405709,172.90171674439424,187.88171934333442,210.6224461802798,223.79762918898626,244.0116085996044,255.9234178951472,260.9769127478017,273.9716137974848,291.47836382275227,339.66704688199366,347.78873503804556,392.7287428348662,416.55236142595186,448.85863209113614,470.15550325589453,499.7545445357282,524.3000909629073,536.7533461355202,552.9967224476242,570.5034724728915
141,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93040293040293,2.93040293040293,8.791208791208792,17.582417582417584,32.234432234432234,76.19047619047619,99.63369963369964,126.00732600732601,146.5201465201465,146.5201465201465,169.96336996336996,202.1978021978022,249.08424908424908,301.83150183150184,392.6739926739927,457.14285714285717,501.0989010989011,527.4725274725274,644.6886446886447,732.6007326007326,967.032967032967,1198.5347985347985,1386.080586080586,1664.4688644688645,1723.076923076923,1898.901098901099,2159.70695970696,2350.1831501831502,2608.058608058608,2821.978021978022,2989.010989010989,3182.4175824175823,3326.007326007326,3575.091575091575,3865.201465201465,3997.069597069597,4152.380952380952,4354.578754578754,4577.289377289378,4647.619047619048,4735.531135531135,4829.304029304029,4908.424908424909,4949.450549450549,4984.615384615385,5013.919413919414,5040.293040293041
142,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202519340597027,0.202519340597027,0.202519340597027,0.405038681194054,1.215116043582162,1.215116043582162,3.6453481307464863,3.6453481307464863,3.847867471343513,4.252906152537567,6.885657580298918,8.708331645672162,8.708331645672162,18.22674065373243,26.124994937016485,26.124994937016485,34.22576856089756,45.16181295313702,59.13564745433189,112.80327271254404,138.32070962776945,158.9776823686662,183.48252258090648,227.8342581716554,269.1482036534489,316.74024869375023,368.3826805459921,429.5435214062943,489.0842075418202,529.5880756612256,589.3312811373486,655.1500668313823,698.084167037952,779.496941957957,865.3651423710965,932.3990441087124,1011.3815869415529,1086.3137429624528,1156.1829154684272,1230.102474786342,1331.3621450848555,1638.1789460893515,1808.092672850257,1955.3242334642957,2156.2234193365466,2324.719510713273
143,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301664722722935,0.5301664722722935,0.5301664722722935,0.5301664722722935,0.5301664722722935,0.5301664722722935,1.060332944544587,3.180998833633761,4.241331778178348,5.3016647227229345,5.3016647227229345,9.01283002862899,13.78432827907963,15.904994168168805,18.02566005725798,25.978157141342383,37.641819531332835,45.59431661541724,58.848478422224574,65.74064256176439,73.69313964584879,95.42996500901283,104.44279503764182,117.16679037217686,129.3606192344396,148.44661223624217,161.7007740430495,183.96776587848584,199.34259357438236,211.0062559643728,236.4542466334429,242.81624430071042,261.3720708302407,269.8547343865974,282.57872972113245,287.3502279715831,290.5312268052168,305.9060545011133,312.26805216838085,324.4618810306436,334.0048775315449,345.13837344926304,347.25903933835224,348.31937228289684
144,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,0.3673377928141381,1.1020133784424142,1.1020133784424142,2.2040267568848284,2.9387023425131047,4.408053513769657,6.244742477840347,9.183444820353452,9.918120405981728,13.224160541308972,17.999551847892768,30.489036803573462,52.52930437242175,65.75346491373072,76.77359869815486,100.65055523107384,109.8340000514273,131.50692982746145,144.73109036877042,168.97538469450353,180.3628562717418,197.26039474119216,213.42325762501423,238.40222753637562,255.6671037986401,283.2174382597005,297.910949972266,309.66575934231844,323.25725767644155,335.01206704649394,350.8075921375019,366.97045502132397,376.8885754273057,386.80669583328745,390.1127359686147,393.05143831112775
145,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18445964391910338,0.18445964391910338,1.1067578635146202,2.766894658786551,3.5047332344629645,4.611491097977584,5.902708605411308,10.32974005946979,16.047989020961996,19.921641543263167,27.115567656108198,32.464897329762195,37.81422700341619,73.78385756764135,110.30686706362383,129.49067003121058,183.72180534342698,201.0610118718227,225.22522522522524,245.88470534416481,269.86445905364826,285.91244807461027,322.0665382827545,353.05575846116386,390.685525820661,439.9362507470616,483.46872671196996,528.107960540393,568.8735418465149,621.4445403634593,692.6459629162332,740.6054703352,790.2251145494389,819.9231172204145,856.0772074285588,897.0272483785998,949.4137872516251,990.5482878455852,1023.7510237510238,1049.021994967941,1081.8558115855415,1122.6213928916632,1122.6213928916632,1145.6788483815512,1164.6781917052188,1182.2018578775337,1203.5991765721496,1217.9870287978397,1221.6762216762218
146,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.1980341153370491,0.6931194036796718,0.6931194036796718,1.1882046920222946,1.3862388073593437,1.4852558650278682,2.0793582110390156,3.4655970183983595,9.307603420841309,10.00072282452098,15.941746284632453,20.100462706710484,24.556230301794088,35.15105547232621,49.50852883426228,59.311217543446205,80.59988494217899,95.1553924194521,101.1954329372321,109.21581460838259,117.83029862554422,126.6428167580429,142.48554598500684,162.28895751871175,174.5670726696088,191.49898953092648,202.58889998980123,226.35299383024713,250.11708767069302,281.2084437786097,303.88334998470185,341.31179778340413,366.36311337354084,398.84070828881687,439.1406507599064,489.83738428619097,551.3269770983447,607.073580565724,637.9669025583037,676.2865038760227,713.5169175593879,761.7382246439594,833.6246085113082,905.114924147983,958.9802035196603,1005.1221523931928,1037.995815539143,1084.0387473550068,1133.2502250162636
147,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949753283758426,3.474876641879213,4.169851970255055,7.99221627632219,11.467092918201404,13.20453123914101,14.594481895892695,17.72187087358399,19.11182153033567,20.501772187087358,22.239210508026964,24.32413649315449,26.40906247828202,30.926402112724997,36.138717075543816,42.74098269511432,50.73319897143651,60.46285356869831,64.63270553895336,68.4550698450205,73.66738480783931,77.48974911390646,84.43950239766488,89.99930502467161,96.2540829800542,105.63624991312808,115.71339217457779,125.44304677183959,131.00284939884634,133.08777538397385,138.99506567516852,142.1224546528598,144.55486830217527,150.46215859336994,154.9794982278129,162.27673917575925,165.05664048926263
148,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,12.941633234114146,25.883266468228292,504.7236961304517,504.7236961304517,685.9065614080497,970.6224925585609,1138.8637246020448,1462.4045554548984,1721.2372201371813,2122.42785039472,2433.0270480134595,2898.9258444415686,3455.416073508477,3986.0230361071567,4322.505500194125,4788.404296622234,4866.054096026919,5047.236961304517,5539.019024200855,5681.37698977611,6030.801087097192,6483.758250291187,6794.357447909927,7053.1901125922095,7299.081144040379,7544.972175488547,7777.921573702602,7777.921573702602,8256.762003364825,8360.295069237738,8528.536301281221
149,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096036966368164,0.6096036966368164,0.9144055449552245,0.9144055449552245,0.9144055449552245,1.524009241592041,2.133612938228857,3.3528203315024903,3.9624240281393064,5.486433269731347,7.315244359641796,7.620046207960205,7.924848056278613,11.58247023609951,19.202516444059714,27.127364500338327,28.346571893611962,38.40503288811943,41.453051371303516,50.59710682085576,53.645125304039844,58.217153028815964,72.23803805146274,78.63887686614932,98.45099700684584,112.16708018117421,128.01677629373143,139.90404837814935,162.45938515371157,176.48027017635835,190.1963533506867,199.34040880023895,205.4364457666071,232.86861211526386,245.06068604800018,261.51998585719423,274.6264653348858,288.34254850921417,307.5450649532739,316.0795167061893,330.10040172883606
150,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24358933760751422,0.7307680128225427,0.7307680128225427,1.2179466880375711,1.4615360256450853,1.7051253632525996,1.7051253632525996,2.192304038467628,2.4358933760751422,2.4358933760751422,2.6794827136826562,2.9230720512901707,2.9230720512901707,2.9230720512901707,3.410250726505199,4.62819741454277,4.62819741454277,7.794858803440455,9.25639482908554,11.935877542768196,13.88459224362831,15.833306944488424,19.73073634620865,25.576880448788994,31.17943521376182,50.17940354714793,61.871691752308614,76.73064134636698,93.05112696607043,107.66648722252128,120.57672211571953,142.74335183800332,160.03819480813684,173.67919771415762,192.43557670993624,211.19195570571483,234.5765321160362,246.26882032119687,262.83289527850786,274.281594146061,287.9225970520818,297.6661705563824,312.28153081283324,327.1404804068916,342.7301980137725,364.16605972323373,373.6660438899268,389.74294017202277,401.92240705239846,415.0762312832042
